,business_name,user_name,stars,weight
606,SUSHISAMBA - Las Vegas,Viri,4,20
607,Public School 702,Marissa,5,0
608,Guy Fieri's Vegas Kitchen & Bar,Betty,2,6
609,Dick's Last Resort,Tristina,3,9
610,All-American Bar & Grille,Peter,5,2
611,Juan's Flaming Fajitas & Cantina,Zachary,5,3
612,Tom's Urban,Daira,1,1
613,Bottiglia Enoteca,Alexandra,5,8
614,Tom's Urban,Lindsey,3,0
615,Azuza Hookah Lounge & Cafe,Keturah,4,1
616,Chica,Nicole,5,5
617,Toby Keith's I Love This Bar & Grill,Walt,4,3
618,Guy Fieri's Vegas Kitchen & Bar,Rahul,5,0
619,Tom's Urban,Josh,1,0
620,Q Bistro,Esther,3,3
621,Wolfgang Puck Bar & Grill Las Vegas,William,4,51
622,The Peppermill Restaurant & Fireside Lounge,Russ,4,0
623,Lazy Dog Restaurant & Bar,Laura,5,0
624,The Peppermill Restaurant & Fireside Lounge,Deborah,4,1
625,The Peppermill Restaurant & Fireside Lounge,Brigid,4,4
626,Royal Indian Bistro,Brett,4,0
627,Steiner's,Courtney,3,0
628,SUSHISAMBA - Las Vegas,Nicola,3,0
629,Juan's Flaming Fajitas & Cantina,Rodney,4,1
630,Guy Fieri's Vegas Kitchen & Bar,Ashley,3,2
631,Boteco,Steven,1,7
632,Guy Fieri's Vegas Kitchen & Bar,Trinity,4,1
634,Tom's Urban,Ellen,3,1
635,Toby Keith's I Love This Bar & Grill,Casey,1,7
636,Juan's Flaming Fajitas & Cantina,Leslie,5,14
637,Eureka!,Teri,4,5
638,PGA Tour Grill,Monica,1,0
639,Wolfgang Puck Bar & Grill Las Vegas,Emily,4,2
641,The Peppermill Restaurant & Fireside Lounge,Kimmy,4,0
642,Vintner Grill,Stefany,3,45
643,Bottiglia Enoteca,Pilar,5,4
644,Fleming's Prime Steakhouse & Wine Bar - Las Vegas,Brandon,4,10
645,Crush,Jen,4,1
646,Gold Spike,Echo,3,2
647,Sammy's Beach Bar & Grill,Kristen,3,1
648,Public School 702,Yeonhwa,5,3
649,Gold Spike,Cianni,5,0
650,Lazy Dog Restaurant & Bar,Lynette,2,0
651,Tom's Urban,Christopher,4,4
652,Battista's Hole In the Wall,Scott,4,5
653,Eureka!,Ashley,5,2
654,Chica,Marina,4,0
655,PGA Tour Grill,Poco,5,19
656,The Peppermill Restaurant & Fireside Lounge,Amanda,5,0
657,Sammy's Beach Bar & Grill,Daniel,3,0
658,Public School 702,Michael,2,0
659,Wolfgang Puck Bar & Grill Las Vegas,Gina,5,0
660,Tom's Urban,Lynnette,4,4
661,The Peppermill Restaurant & Fireside Lounge,Teresa,5,2
662,Guy Fieri's Vegas Kitchen & Bar,Carson,4,0
663,John Cutter,Sheila,3,18
664,Los Cucos Mexican Cafe,Sarah,5,3
665,Public School 702,Ta'Brechi,5,9
666,TENDER Steakhouse,Tony,4,2
667,Vintner Grill,Carol,5,4
668,Bowlology,Isabel,2,1
669,Juan's Flaming Fajitas & Cantina,Monique,3,0
670,Tom's Urban,Cortney,3,1
671,Chica,Bre,5,6
672,SUSHISAMBA - Las Vegas,Damian,3,0
673,Wolfgang Puck Bar & Grill Las Vegas,Sarah,4,7
674,Kobe Sushi Bar,Kyle,4,0
675,SUSHISAMBA - Las Vegas,Caroline,4,0
676,Chica,Michelle,4,4
677,Wolfgang Puck Bar & Grill Las Vegas,Cindy,5,8
678,SUSHISAMBA - Las Vegas,Lisa,5,27
679,Public School 702,Denise,3,0
680,Fleming's Prime Steakhouse & Wine Bar - Las Vegas,Steven,5,6
681,Wolfgang Puck Bar & Grill Las Vegas,Bryan,5,0
682,Public School 702,Kelly,4,1
683,Wolfgang Puck Bar & Grill Las Vegas,Stephanie,5,21
684,Los Cucos Mexican Cafe,Andrew,5,0
685,Guy Fieri's Vegas Kitchen & Bar,Hector,2,15
686,Fleming's Prime Steakhouse & Wine Bar - Las Vegas,Lei,4,2
687,Chica,Urian,5,6
688,Lazy Dog Restaurant & Bar,Aurora,5,7
690,Chica,Steff,5,12
691,Blue Ribbon Brasserie - Las  Vegas,Dustin,5,0
692,Public School 702,Briana,3,0
693,Chica,Stan,5,2
694,Corner Market Buffet,Herman,4,32
695,The Peppermill Restaurant & Fireside Lounge,Denise,4,1
696,PGA Tour Grill,Jenny,3,0
697,Royal Indian Bistro,Tom,5,0
698,Guy Fieri's Vegas Kitchen & Bar,MJ,2,0
699,Public School 702,Emily,3,0
700,SUSHISAMBA - Las Vegas,Anthony,5,0
701,Lazy Dog Restaurant & Bar,Ryan,4,4
702,Guy Fieri's Vegas Kitchen & Bar,Denielle,4,3
703,The Peppermill Restaurant & Fireside Lounge,June,4,0
704,The Peppermill Restaurant & Fireside Lounge,Megan,5,14
705,Juan's Flaming Fajitas & Cantina,Brad,5,0
706,YasikNara,Doriee,3,3
707,SUSHISAMBA - Las Vegas,Mike,5,4
708,Tom's Urban,Cassandra,3,1
709,Bocho Sushi,Lena,4,0
710,Chica,Rebecca,4,13
711,Guy Fieri's Vegas Kitchen & Bar,Shon,4,2
712,Battista's Hole In the Wall,Ric,3,0
713,Toby Keith's I Love This Bar & Grill,Johnny,3,8
714,Eureka!,Petra,5,2
715,PGA Tour Grill,Kat,3,17
716,Q Bistro,Janan,5,0
718,SUSHISAMBA - Las Vegas,Graham,4,0
719,Crush,Neil,4,13
720,Brasa Roja,Saudizareth,5,6
721,Bowlology,Teresa,5,10
722,Lazy Dog Restaurant & Bar,Darren,3,4
723,Guy Fieri's Vegas Kitchen & Bar,Tari,4,3
724,Boteco,Rachel,3,23
725,Bottiglia Enoteca,Kylee,5,6
726,Chili's,Cassie,4,1
727,Grotto Ristorante,Jason,5,0
728,"Cleaver -  Butchered Meats, Seafood & Cocktails",Bryan,5,2
729,Tom's Urban,Dana,4,0
731,Toby Keith's I Love This Bar & Grill,Yvette,3,0
732,Guy Fieri's Vegas Kitchen & Bar,Melissa,3,2
733,Chica,Morgan,4,0
734,Bottiglia Enoteca,Katrina,4,5
735,Dick's Last Resort,April,5,0
737,Boteco,Kathy,5,7
738,Dick's Last Resort,Cass,4,7
739,Public School 702,Alicia,5,0
740,Eureka!,Stefany,4,44
741,Azuza Hookah Lounge & Cafe,Vince,5,0
742,Tasty Crepes,Alyssa,2,0
743,Bob Taylor's Ranch House,Denise,4,0
744,The Peppermill Restaurant & Fireside Lounge,Zoe,5,12
745,Tasty Crepes,Mirela,5,3
746,Tom's Urban,TaNesha,5,0
747,SUSHISAMBA - Las Vegas,Morgan,4,0
748,Bottiglia Enoteca,Niki,5,2
749,SUSHISAMBA - Las Vegas,Miles,4,3
750,The Peppermill Restaurant & Fireside Lounge,Daniel,2,76
751,Guy Fieri's Vegas Kitchen & Bar,Samantha,1,2
752,Toby Keith's I Love This Bar & Grill,Courtney,4,0
753,Wolfgang Puck Bar & Grill Las Vegas,Kelsey,3,0
754,Juan's Flaming Fajitas & Cantina,Cindy,4,0
755,Chica,Rick,5,1
756,SUSHISAMBA - Las Vegas,Bradley,5,1
757,PGA Tour Grill,Brandon,1,4
758,Pt's Gold,Alice,3,24
759,Tom's Urban,Francesco,4,0
760,Eureka!,Rick,5,57
761,Hooters Restaurant,Louisa,4,23
762,The Peppermill Restaurant & Fireside Lounge,Greg,5,4
764,PGA Tour Grill,Diana,2,0
765,PGA Tour Grill,Michael,2,22
766,Olive Garden Italian Restaurant,Ruth,4,0
767,Lazy Dog Restaurant & Bar,Melonie,2,3
768,Chica,Sarah,5,1
769,Eureka!,Anthony,5,2
770,The Peppermill Restaurant & Fireside Lounge,Kailin,4,0
771,Wolfgang Puck Bar & Grill Las Vegas,Demetria,4,51
772,Gold Spike,Stephanie,3,1
773,Hooters Restaurant,Erin,3,11
774,The Peppermill Restaurant & Fireside Lounge,Sarah,4,0
776,Public School 702,Tierney,5,0
777,Blue Ribbon Brasserie - Las  Vegas,Aston,5,4
778,Tom's Urban,Emily,5,4
779,"Cleaver -  Butchered Meats, Seafood & Cocktails",Stephanie,5,21
780,Brasa Roja,Graciela,2,8
781,Madhouse Coffee,Lyn,5,1
782,Grotto Ristorante,Meg,4,0
783,Los Cucos Mexican Cafe,Gene,5,5
784,Public School 702,Ching Ching,4,6
785,Eureka!,Lauren,4,4
786,Bob Taylor's Ranch House,Dyanna,5,8
787,The Peppermill Restaurant & Fireside Lounge,Patrick,4,0
788,Battista's Hole In the Wall,Bobby,4,2
789,Chica,Christy,4,2
790,Corner Market Buffet,Eric,4,4
792,Guy Fieri's Vegas Kitchen & Bar,Liz,4,0
793,Chica,Amanda,5,45
794,Toby Keith's I Love This Bar & Grill,Heidi,3,5
795,Olive Garden Italian Restaurant,Bj,4,0
796,Guy Fieri's Vegas Kitchen & Bar,Maisha,3,57
797,Q Bistro,Sarah,5,4
798,Blue Ribbon Brasserie - Las  Vegas,Maisha,4,42
799,Guy Fieri's Vegas Kitchen & Bar,Lameka,4,1
800,Q Bistro,Chris,4,17
802,SUSHISAMBA - Las Vegas,Jay,4,0
803,The Peppermill Restaurant & Fireside Lounge,Laurence,5,0
804,Lazy Dog Restaurant & Bar,Erin,5,13
805,Guy Fieri's Vegas Kitchen & Bar,Corina,4,4
806,Lazy Dog Restaurant & Bar,Kori,5,0
807,Public School 702,Ali,4,2
808,Chica,Anna,5,11
809,Lazy Dog Restaurant & Bar,Katrina,4,2
810,Chica,Karolina,4,1
811,Wolfgang Puck Bar & Grill Las Vegas,Mandy,3,2
812,Guy Fieri's Vegas Kitchen & Bar,Alexa-Ferl,4,0
813,Guy Fieri's Vegas Kitchen & Bar,Alicia,2,1
814,Guy Fieri's Vegas Kitchen & Bar,Nicole,4,18
815,"Cleaver -  Butchered Meats, Seafood & Cocktails",Patrick,5,5
816,Tom's Urban,Phil,4,6
817,Bowlology,Courtney,5,1
818,Eureka!,Krystal,5,13
819,SUSHISAMBA - Las Vegas,KJ,4,0
820,Vintner Grill,Natasha,4,13
821,"Cleaver -  Butchered Meats, Seafood & Cocktails",Enita,5,4
822,Tom's Urban,Christine,4,0
823,Guy Fieri's Vegas Kitchen & Bar,Dylan,4,0
824,Bottiglia Enoteca,Michael,4,30
825,The Peppermill Restaurant & Fireside Lounge,Alyx,5,50
827,Juan's Flaming Fajitas & Cantina,Emily,3,1
828,Toby Keith's I Love This Bar & Grill,Carol,4,3
829,SUSHISAMBA - Las Vegas,Hung-Hei,4,1
830,JC Cuisine,Demetria,3,7
831,Battista's Hole In the Wall,Abby,2,7
832,Los Cucos Mexican Cafe,Adriana,5,1
833,Battista's Hole In the Wall,Landon,5,0
834,SUSHISAMBA - Las Vegas,Jenny,5,12
835,Los Cucos Mexican Cafe,Dakota,5,0
836,The Peppermill Restaurant & Fireside Lounge,Chrissy,5,5
837,Battista's Hole In the Wall,Roman,5,2
838,"Vince Neil's Tatuado | Eat, Drink, Party",Annemarie,4,1
839,Casanova,Natasha,5,8
840,Dick's Last Resort,Camila,4,0
841,Wolfgang Puck Bar & Grill Las Vegas,Ploi,1,3
842,Chica,Allison,3,13
843,Eureka!,Joeisha,4,3
844,Lazy Dog Restaurant & Bar,Lene,4,51
846,Kobe Sushi Bar,Jessica,4,4
847,Chica,Duri,2,30
848,Corner Market Buffet,Matt,3,0
849,Los Cucos Mexican Cafe,Helen,4,1
850,Guy Fieri's Vegas Kitchen & Bar,Teresa,3,1
851,Battista's Hole In the Wall,Zoe,4,9
852,SUSHISAMBA - Las Vegas,Iveth,5,0
853,Juan's Flaming Fajitas & Cantina,Greyson,4,8
854,Guy Fieri's Vegas Kitchen & Bar,Rachel,4,1
855,Bjs Cocktail Lounge Decatur,Charles,5,2
856,Scooter's Pub,Vanessa,3,2
857,Guy Fieri's Vegas Kitchen & Bar,Joe,5,0
858,Bob Taylor's Ranch House,Amanda,5,12
859,Tom's Urban,Duane,4,0
860,Los Cucos Mexican Cafe,Norm,2,25
861,Chica,Alexandra,5,5
862,Eureka!,Ta'Brechi,5,16
863,Chica,Alicia,3,1
864,Eureka!,Mary,4,9
865,Grotto Ristorante,Shellee,5,4
866,Blue Ribbon Brasserie - Las  Vegas,Jordan,4,0
867,Lazy Dog Restaurant & Bar,Christina,5,5
869,Blue Ribbon Brasserie - Las  Vegas,Andy,5,4
870,Lazy Dog Restaurant & Bar,Eileen,4,100
871,PGA Tour Grill,Chelsea,2,1
872,TENDER Steakhouse,Ramsey,5,2
873,Boteco,Kim,5,5
874,Guy Fieri's Vegas Kitchen & Bar,Sandy,4,11
875,Chica,Rachel,4,0
876,"Cleaver -  Butchered Meats, Seafood & Cocktails",Laura,3,3
877,The Peppermill Restaurant & Fireside Lounge,Ashley,2,5
878,Blue Ribbon Brasserie - Las  Vegas,Dan,5,0
879,Brasa Roja,Jacob,2,16
880,Vintner Grill,Eileen,4,145
881,Eureka!,Julie,4,0
882,Guy Fieri's Vegas Kitchen & Bar,Susan,5,113
883,Eureka!,Chuck,5,0
884,Chica,Camille,4,6
885,Hawthorn Grill,Jeff,4,9
886,Q Bistro,Noc,5,3
887,Sammy's Beach Bar & Grill,Josh,4,2
888,Sammy's Beach Bar & Grill,Vic,4,0
889,Hooters Restaurant,Michelle,3,61
890,Soho Sushi Burrito,Dave,4,0
891,Madhouse Coffee,Marci,4,0
892,Eureka!,Lisa,5,10
893,Olive Garden Italian Restaurant,Christina,5,1
894,Bottiglia Enoteca,Danielle,5,9
895,The Peppermill Restaurant & Fireside Lounge,Kimberly,4,0
896,Lazy Dog Restaurant & Bar,Malia,5,3
897,Dick's Last Resort,Jessica,4,0
898,Guy Fieri's Vegas Kitchen & Bar,Jana,2,7
899,Juan's Flaming Fajitas & Cantina,Lei,4,0
900,Bocho Sushi,Jordan,5,1
901,Battista's Hole In the Wall,Sue,5,1
902,Hawthorn Grill,Rainier,5,5
903,Lazy Dog Restaurant & Bar,Nina,5,3
904,Guy Fieri's Vegas Kitchen & Bar,Julie,4,0
905,Hawthorn Grill,daniel,3,0
906,Lazy Dog Restaurant & Bar,Kristen,3,0
907,Blue Ribbon Brasserie - Las  Vegas,Mimi,4,0
908,Grotto Ristorante,Cassia,2,1
909,John Cutter,Sandy,1,8
910,The Peppermill Restaurant & Fireside Lounge,Angela,5,0
911,Hawthorn Grill,Fen,2,1
912,Eureka!,Alexandra,5,7
913,Boteco,Luisa,5,23
914,Battista's Hole In the Wall,Lisa,4,0
915,Bottiglia Enoteca,Susan,5,40
916,SUSHISAMBA - Las Vegas,Frank,5,0
917,Public School 702,Jocelyn,3,8
918,Lazy Dog Restaurant & Bar,Walter,4,1
919,John Cutter,Tom,4,2
920,Lazy Dog Restaurant & Bar,Dakota,5,0
921,Bottiglia Enoteca,Meghan,5,4
922,"Cleaver -  Butchered Meats, Seafood & Cocktails",Sheri,4,3
923,Public School 702,Peaches,4,1
924,The Peppermill Restaurant & Fireside Lounge,Zermin,3,0
925,Hooters Restaurant,Susan,5,98
926,Crush,Kelly,5,1
927,Chica,Irena,4,0
928,PGA Tour Grill,Gerri,4,0
929,Lazy Dog Restaurant & Bar,Natalie,1,0
930,Battista's Hole In the Wall,Kim,1,3
931,Bottiglia Enoteca,Kyrsten,2,0
932,Public School 702,Jenni,5,0
933,SUSHISAMBA - Las Vegas,Ashley,4,1
935,Bottiglia Enoteca,Mike,4,4
936,Lazy Dog Restaurant & Bar,Monique,4,0
937,Eureka!,Norm,4,40
938,Dick's Last Resort,Emily,2,4
939,Guy Fieri's Vegas Kitchen & Bar,Bill,4,2
940,Tom's Urban,Rip,5,3
941,Guy Fieri's Vegas Kitchen & Bar,Nick,4,0
942,SUSHISAMBA - Las Vegas,Kendell,4,1
943,Eureka!,Rod,4,86
944,The Peppermill Restaurant & Fireside Lounge,Michelle,2,2
945,Brasa Roja,Nelson,3,28
946,Boteco,Izanami,2,13
947,Eureka!,Susan,5,4
948,Gold Spike,Jose,5,17
949,Azuza Hookah Lounge & Cafe,Nita,5,2
950,Juan's Flaming Fajitas & Cantina,Walt,5,6
951,The Peppermill Restaurant & Fireside Lounge,Dana,3,5
952,Eureka!,Irene,5,8
953,Bottiglia Enoteca,Ngoc,5,9
954,Eureka!,Chris,5,18
955,John Cutter,Georgette,4,5
956,PGA Tour Grill,Shar,4,0
957,Tom's Urban,Johnathan,4,4
958,Lazy Dog Restaurant & Bar,Karen,4,0
959,SUSHISAMBA - Las Vegas,Sarah,4,0
960,The Peppermill Restaurant & Fireside Lounge,Katy,1,2
961,PGA Tour Grill,Jason,3,2
962,SUSHISAMBA - Las Vegas,Elvira,4,15
963,Juan's Flaming Fajitas & Cantina,Derek,5,2
964,Eureka!,Erica,5,3
965,Boteco,Brandon,4,11
966,Tom's Urban,Brandon,4,0
967,Grotto Ristorante,Rolly,4,0
968,The Peppermill Restaurant & Fireside Lounge,Eileen,4,0
969,Chica,Christina,4,6
970,Bocho Sushi,Duri,4,31
971,Grotto Ristorante,Kathleen,3,0
972,The Peppermill Restaurant & Fireside Lounge,Shaina,3,2
973,Tropical Smoothie Cafe,Amber,5,1
974,Wolfgang Puck Bar & Grill Las Vegas,Amit,4,6
975,Dick's Last Resort,Travis,4,0
976,Eureka!,Chantalle,5,0
977,Lazy Dog Restaurant & Bar,Cindy,5,21
978,SUSHISAMBA - Las Vegas,Rachel,4,0
979,Bottiglia Enoteca,Jessica,5,3
980,"Cleaver -  Butchered Meats, Seafood & Cocktails",Tawni,5,9
981,Wolfgang Puck Bar & Grill Las Vegas,April,3,0
982,The Peppermill Restaurant & Fireside Lounge,Chrislynn,4,12
983,Boteco,Stan,5,12
984,SUSHISAMBA - Las Vegas,Simon,2,0
985,Eureka!,Kelly,5,8
986,Public School 702,Nina,2,1
987,Jackpot Joanie's,Marcia,5,2
988,Eureka!,Christina,3,5
989,Dick's Last Resort,Jazzmine,4,8
990,The Peppermill Restaurant & Fireside Lounge,Scott,3,4
991,Crush,Melody,4,4
992,Eureka!,Cynthia,5,1
993,Battista's Hole In the Wall,Megan,4,3
994,Lazy Dog Restaurant & Bar,Christine,4,46
995,SUSHISAMBA - Las Vegas,Nacim,5,1
996,Eureka!,Caitlin,4,2
997,SUSHISAMBA - Las Vegas,Liz,4,3
998,Guy Fieri's Vegas Kitchen & Bar,Mikaela,3,1
999,Guy Fieri's Vegas Kitchen & Bar,Travis,5,4
1000,Lazy Dog Restaurant & Bar,Bryan,4,2
1001,The Peppermill Restaurant & Fireside Lounge,Jacqueline,4,3
1002,Public School 702,Steff,3,12
1003,The Peppermill Restaurant & Fireside Lounge,Craig,5,0
1004,Chica,Mirit,3,0
1005,Dick's Last Resort,Jenn,3,18
1006,Los Cucos Mexican Cafe,Mickel,4,9
1007,SUSHISAMBA - Las Vegas,Bryan,4,4
1008,The Peppermill Restaurant & Fireside Lounge,India,5,2
1009,Bottiglia Enoteca,Yanni,5,0
1011,Tasty Crepes,Brian,5,9
1012,Chica,Natalie,5,3
1013,Chica,Zeela,3,24
1014,Juan's Flaming Fajitas & Cantina,Nando,5,2
1015,PGA Tour Grill,David,3,22
1016,Public School 702,Hope,4,0
1017,Guy Fieri's Vegas Kitchen & Bar,Kristine,3,14
1018,Ondori Asian Kitchen,Mayci,3,1
1019,Nacho Daddy,Jess,5,0
1020,Nacho Daddy,Hope,5,0
1021,Loftti Cafe,Trixie,4,17
1022,Loftti Cafe,Malia,5,3
1023,Margaritaville - Las Vegas,Arien,4,2
1024,Firefly,Rebecca,4,0
1025,Paymons Mediterranean Cafe & Hookah Lounge,Vivien,3,4
1026,The Smashed Pig Gastropub,Brad,5,5
1027,California Pizza Kitchen at Summerlin,Priya,5,11
1028,Buffalo Wild Wings,Jessica,4,1
1029,The Black Sheep,David,4,5
1030,Rice & Company,Jake,1,3
1031,The Black Sheep,Larry,4,0
1032,Ondori Asian Kitchen,Arlene,3,0
1033,The Black Sheep,Steve,5,0
1034,The Black Sheep,Theresa,5,0
1035,Soyo Korean Barstaurant,Dianna,4,1
1036,Marché Bacchus,Kathleen,5,6
1037,Vince Neil's Tatuado EAT DRINK PARTY,Jenni,3,36
1038,Hakkasan Nightclub,Mike,4,27
1039,Sushi Koma,Lisa,3,0
1040,Vince Neil's Tatuado EAT DRINK PARTY,Ashley,4,3
1042,Firefly,Kim,5,1
1043,Firefly,Stan,4,7
1044,Lucille's Smokehouse Bar-B-Que,Gerry,4,0
1045,Margaritaville - Las Vegas,Summer,4,0
1046,TAP Sports Bar,Monica,4,2
1047,Ohjah Japanese Steakhouse Sushi & Hibachi,Tina,4,0
1048,Margaritaville Casino,Jacqueline,5,0
1049,Blue Martini Lounge,Urian,1,5
1050,Margaritaville - Las Vegas,Kristy,5,0
1051,Firefly,Vannessa,4,10
1053,Nacho Daddy,Margret,5,3
1054,Cafe Summer,Sharon,1,4
1055,Nacho Daddy,Mike,2,2
1056,Soyo Korean Barstaurant,Ysabel,4,2
1057,Veranda,Paul,5,0
1058,Kona Grill,Monique,4,2
1059,Margaritaville - Las Vegas,Rudy,4,1
1060,Tea Station,Brian,3,0
1061,KUMI by Chef Akira Back,Susan,5,32
1062,SUGARCANE Raw Bar Grill,Brian,5,8
1063,California Pizza Kitchen at Summerlin,Angelica,4,2
1064,Blue Martini Lounge,Rafael,4,1
1065,Kaizen Fusion Roll and Sushi,Tawni,5,0
1066,Sushi House Goyemon,Abby,2,7
1067,Tea Way Plus,Phong,2,4
1068,Joey's Tavern,Tito,3,0
1069,Ohjah Japanese Steakhouse Sushi & Hibachi,Riley,5,0
1070,Margaritaville - Las Vegas,Brian,3,7
1071,Ondori Asian Kitchen,Dave,4,1
1072,Veranda,Evan,4,4
1073,TAP Sports Bar,Sara,4,45
1074,Hachi,Steve,4,1
1075,Firefly,Laurent,4,7
1076,Tekka Bar: Handroll & Sake,Tania,5,1
1077,The Black Sheep,Lauren Ann,4,6
1078,Ondori Asian Kitchen,Eric,4,4
1079,Asia Creamery,Elina,5,1
1080,Sushi Koma,Gil,5,4
1082,The Black Sheep,Randy,4,0
1083,Therapy,Annemarie,5,6
1084,Blue Martini Lounge,Ashley,4,0
1085,Marché Bacchus,Lynn,4,3
1086,KUMI by Chef Akira Back,Lotti,4,0
1087,Hakkasan Nightclub,Samy,4,0
1088,Olive Garden Italian Restaurant,Marie Ann,5,0
1089,Paymons Mediterranean Cafe & Hookah Lounge,Gen,1,0
1090,Sushi House Goyemon,Trisdon,4,2
1092,Veranda,Lotti,5,1
1093,Therapy,Catherine,5,4
1094,Sushi Koma,Raheel,4,0
1095,Hi Scores - Blue Diamond,Mayito,5,0
1096,Margaritaville - Las Vegas,Mark,3,0
1097,Blue Martini Lounge,Jennifer,3,2
1098,Hakkasan Nightclub,Katie,1,4
1100,Ondori Asian Kitchen,Leilani,4,1
1101,Firefly,Mark,5,0
1102,The Rockhouse,Antoine,2,0
1104,Fireside Restaurant & Tavern,Melanie,1,3
1105,Ondori Asian Kitchen,Jenna,5,0
1106,Nacho Daddy,Stephy,3,3
1107,Ohjah Japanese Steakhouse Sushi & Hibachi,Joe,5,1
1108,Nacho Daddy,Kris,4,5
1109,Daddy's Delights,Bill,5,0
1111,SUGARCANE Raw Bar Grill,Stan,5,6
1112,Margaritaville - Las Vegas,Justin,5,0
1113,Top of Binion's Steakhouse,Lisa,4,8
1115,Blue Martini Lounge,Crystal,1,0
1116,Top of Binion's Steakhouse,Alicia,5,0
1117,Sushi Koma,Danielle,4,2
1118,TAP Sports Bar,Steven,2,0
1119,Fruits and Roots,Dione,3,2
1120,SUGARCANE Raw Bar Grill,Jim,4,131
1121,Firefly,Jesus,5,3
1122,Fleming's Prime Steakhouse & Wine Bar,Mary,4,3
1123,Fruits and Roots,Brent,3,1
1124,Corduroy,Derek,5,4
1125,Sushi House Goyemon,Angie,5,3
1126,Firefly,Kay,4,0
1127,SUGARCANE Raw Bar Grill,Alexis,5,0
1128,Therapy,Latoya,4,8
1130,SUGARCANE Raw Bar Grill,Harris,4,1
1131,Loftti Cafe,Mirela,3,0
1132,SUGARCANE Raw Bar Grill,Leila,2,6
1133,Hachi,Larry,5,0
1134,Kona Grill,Komatsu,4,2
1135,Hi Scores - Blue Diamond,Sarah,5,1
1136,Sushi Loca,Vivien,3,1
1137,Paymons Mediterranean Cafe & Hookah Lounge,David,4,0
1138,TAP Sports Bar,Chris,5,5
1139,Firefly,Christine,4,1
1140,Cafe Summer,Erika,3,0
1141,Firefly,Angela,5,0
1142,Sushi House Goyemon,Bj,3,1
1143,Nacho Daddy,Peaches,4,0
1144,Therapy,Ali,5,0
1145,Therapy,Erin,2,2
1146,Sushi Mon,Jesus,5,0
1147,The Black Sheep,Diana,5,0
1148,TAP Sports Bar,Karl,2,4
1149,The Rockhouse,Amber,5,1
1150,Fruits and Roots,Leah,5,0
1151,Kona Grill,Jane,4,0
1152,Margaritaville - Las Vegas,Lameka,4,0
1153,Fruits and Roots,Rod,4,1
1154,Firefly,Grecia,5,0
1155,Margaritaville - Las Vegas,Mary,4,8
1156,Lucille's Smokehouse Bar-B-Que,Andrea,5,1
1157,Sushi Koma,Vivien,2,3
1158,Loftti Cafe,Jones,4,2
1159,Margaritaville - Las Vegas,Tracey,2,0
1160,Corduroy,Sarah,5,0
1161,The Black Sheep,Jason,5,8
1162,Pt's Gold,Christina,4,0
1163,Citrus at the Downtown Grand Pool Deck,Erika,4,4
1164,Firefly,Kelly,4,0
1165,SUGARCANE Raw Bar Grill,Sarama,5,0
1166,Nacho Daddy,Erin,5,2
1167,Firefly,Katie,3,0
1168,Nacho Daddy,Stacy,5,0
1169,Sushi House Goyemon,John,5,8
1170,Lucille's Smokehouse Bar-B-Que,Blair,4,2
1171,Soyo Korean Barstaurant,Georgette,4,1
1172,SUGARCANE Raw Bar Grill,Shawn,4,1
1173,Hakkasan Nightclub,Jenny,1,3
1174,Firefly,Kaci,5,0
1175,Margaritaville - Las Vegas,Ryan,4,0
1176,Firefly,Sharon,5,1
1177,Kaizen Fusion Roll and Sushi,Krista,4,0
1178,Vince Neil's Tatuado EAT DRINK PARTY,Maria,1,0
1179,Corduroy,Camille,4,2
1180,Firefly,Preston,5,0
1181,Nacho Daddy,Garbiel,5,0
1182,Therapy,Josh,5,0
1183,ReBAR,Jessica,5,1
1184,Marché Bacchus,DeShawn,4,2
1185,Japaneiro,Lea,5,1
1186,Rice & Company,Ariana,3,0
1187,ProteinHouse,Susan,5,37
1188,Firefly,Melissa,5,0
1189,Asia Creamery,Risha,4,4
1190,Sin City Sushi,Jones,3,0
1191,Sushi Koma,Naomi,3,12
1192,Soyo Korean Barstaurant,M-Lin,4,13
1193,KUMI by Chef Akira Back,Sujeesha,4,2
1194,ReBAR,Sue,5,2
1195,Joey's Tavern,Lisa,5,3
1196,Therapy,Zach,5,0
1197,Firefly,Selina,5,0
1198,SUGARCANE Raw Bar Grill,Opal,4,0
1199,Lucille's Smokehouse Bar-B-Que,Chuck,4,1
1200,Paymons Mediterranean Cafe & Hookah Lounge,Angelica,4,0
1201,Veranda,Brena,3,1
1202,Ondori Asian Kitchen,Angel,5,3
1203,Sushi Loca,Sam,5,1
1204,Hakkasan Nightclub,Bianca,5,0
1205,Cafe Summer,Cynthia,4,0
1206,Kona Grill,Jessica,5,4
1207,Hachi,Emeri,2,6
1208,ReBAR,Susan,5,77
1209,Cafe Summer,Steve,4,1
1211,Blue Martini Lounge,Selina,4,2
1212,Shucks Tavern & Oyster Bar,Dakota,3,0
1213,Corduroy,Myron,5,2
1214,Distill - A Local Bar,Emily,2,4
1215,Vince Neil's Tatuado EAT DRINK PARTY,Steven,4,3
1216,Rice & Company,Jamie,4,0
1217,The Smashed Pig Gastropub,Sakellarios,4,1
1218,Veranda,Jonathan,4,1
1219,Cafe Summer,Mickel,5,14
1220,Ohjah Japanese Steakhouse Sushi & Hibachi,Imani,4,67
1222,Paymons Mediterranean Cafe & Hookah Lounge,Leslie,4,4
